,SalesKey,DateKey,channelKey,StoreKey,ProductKey,PromotionKey,UnitCost,UnitPrice,SalesQuantity,ReturnQuantity,ReturnAmount,DiscountQuantity,DiscountAmount,TotalCost,SalesAmount
1549315,1996227,2013-12-29 00:00:00.000,2,306,435,28,137.63,269.95,16,0,0.0,3,161.97,2202.08,4157.23
1693989,1665070,2013-12-29 00:00:00.000,2,307,533,23,128.3,279.0,13,0,0.0,4,167.4,1667.9,3459.6
1548938,3032789,2013-12-29 00:00:00.000,1,249,210,28,152.44,299.0,16,0,0.0,1,59.8,2439.04,4724.2
1548774,2228934,2013-12-29 00:00:00.000,1,224,473,28,30.08,59.0,16,0,0.0,1,11.8,481.28,932.2
1665445,2283282,2013-12-29 00:00:00.000,1,281,476,23,287.92,869.0,6,0,0.0,3,391.05,1727.52,4822.95
2211797,3196401,2013-12-29 00:00:00.000,1,264,1102,23,157.73,343.0,13,0,0.0,1,51.45,2050.49,4407.55
1985219,2708667,2013-12-29 00:00:00.000,1,149,443,22,160.49,349.0,13,1,349.0,1,69.8,1925.88,4467.2
645323,259749,2013-12-29 00:00:00.000,2,307,350,23,203.42,399.0,13,0,0.0,2,119.7,2644.46,5067.3
665101,724506,2013-12-29 00:00:00.000,1,138,378,22,348.58,758.0,13,0,0.0,2,303.2,4531.54,9550.8
1985142,2177732,2013-12-29 00:00:00.000,1,287,532,22,119.11,259.0,13,1,259.0,1,51.8,1429.32,3315.2
1542450,2352944,2013-12-29 00:00:00.000,1,94,312,22,132.05,259.0,26,0,0.0,2,103.6,3433.3,6630.4
337440,915343,2013-12-29 00:00:00.000,1,244,224,28,275.46,599.0,8,0,0.0,0,0.0,2203.68,4792.0
1615626,1656156,2013-12-29 00:00:00.000,2,306,214,28,275.46,599.0,8,0,0.0,3,359.4,2203.68,4432.6
1548809,2419684,2013-12-29 00:00:00.000,1,213,516,28,29.82,90.0,16,0,0.0,1,18.0,477.12,1422.0
665116,747151,2013-12-29 00:00:00.000,1,33,394,22,348.58,758.0,13,0,0.0,2,303.2,4531.54,9550.8
337633,1252832,2013-12-29 00:00:00.000,1,250,951,28,143.26,281.0,8,0,0.0,0,0.0,1146.08,2248.0
2016205,2588442,2013-12-29 00:00:00.000,1,108,573,22,70.87,139.0,26,1,139.0,3,83.4,1842.62,3530.6
1548878,2734324,2013-12-29 00:00:00.000,1,247,1131,28,150.84,328.0,16,0,0.0,1,65.6,2413.44,5182.4
337780,1506602,2013-12-29 00:00:00.000,1,211,583,28,83.16,251.0,8,0,0.0,0,0.0,665.28,2008.0
337794,1528747,2013-12-29 00:00:00.000,1,242,1230,28,506.92,1530.0,8,0,0.0,0,0.0,4055.36,12240.0
1542368,2212245,2013-12-29 00:00:00.000,1,148,523,22,70.87,139.0,26,0,0.0,2,55.6,1842.62,3558.4
1548918,2931964,2013-12-29 00:00:00.000,1,220,1407,28,8.16,16.0,16,0,0.0,1,3.2,130.56,252.8
1987760,2900642,2013-12-29 00:00:00.000,3,200,1547,22,117.27,255.0,13,1,255.0,1,51.0,1407.24,3264.0
1528589,2972301,2013-12-29 00:00:00.000,2,307,1273,23,3.54,6.95,26,0,0.0,1,1.0425,92.04,179.6575
1528598,3066525,2013-12-29 00:00:00.000,2,307,990,23,86.45,188.0,26,0,0.0,1,28.2,2247.7,4859.8
1987784,3116596,2013-12-29 00:00:00.000,3,200,376,22,195.24,382.95,13,1,382.95,3,229.77,2342.88,4748.58
1681952,2754275,2013-12-29 00:00:00.000,4,308,251,22,244.72,480.0,13,0,0.0,3,288.0,3181.36,5952.0
568885,979642,2013-12-29 00:00:00.000,1,235,23,28,61.62,134.0,8,0,0.0,1,26.8,492.96,1045.2
1549552,1916193,2013-12-29 00:00:00.000,2,306,820,28,13.0,25.5,16,0,0.0,2,10.2,208.0,397.8
1681966,2918984,2013-12-29 00:00:00.000,4,308,1049,22,194.82,588.0,13,0,0.0,3,352.8,2532.66,7291.2
665348,1007997,2013-12-29 00:00:00.000,1,74,346,22,303.05,659.0,13,0,0.0,2,263.6,3939.65,8303.4
1549584,2117102,2013-12-29 00:00:00.000,2,306,180,28,35.18,69.0,16,0,0.0,2,27.6,562.88,1076.4
1528656,2226076,2013-12-29 00:00:00.000,2,307,131,23,101.97,200.0,26,0,0.0,2,60.0,2651.22,5140.0
511484,914434,2013-12-29 00:00:00.000,1,151,2503,22,5.09,9.99,520,0,0.0,2,3.996,2646.8,5190.804
665367,1022348,2013-12-29 00:00:00.000,1,34,1298,22,11.5,25.0,13,0,0.0,2,10.0,149.5,315.0
2211989,3287057,2013-12-29 00:00:00.000,1,299,638,23,254.4,499.0,13,0,0.0,4,299.4,3307.2,6187.6
1528675,2374372,2013-12-29 00:00:00.000,2,307,871,23,10.69,20.96,26,0,0.0,2,6.288,277.94,538.672
1359737,1648801,2013-12-29 00:00:00.000,2,199,819,22,15.24,29.9,52,0,0.0,0,0.0,792.48,1554.8
2016298,1631075,2013-12-29 00:00:00.000,1,251,511,23,50.47,99.0,26,1,99.0,3,44.55,1312.22,2529.45
2215218,3208172,2013-12-29 00:00:00.000,1,41,407,22,275.46,599.0,13,0,0.0,2,239.6,3580.98,7547.4
1985084,1808464,2013-12-29 00:00:00.000,1,6,1574,22,27.59,59.99,13,1,59.99,1,11.998,331.08,767.872
1985072,1709176,2013-12-29 00:00:00.000,1,289,429,22,275.87,599.9,13,1,599.9,1,119.98,3310.44,7678.72
1984994,2827852,2013-12-29 00:00:00.000,1,188,1347,22,9.66,21.0,13,1,21.0,4,16.8,115.92,256.2
1681948,2716458,2013-12-29 00:00:00.000,4,308,1388,22,15.17,32.99,13,0,0.0,3,19.794,197.21,409.076
665332,986679,2013-12-29 00:00:00.000,1,32,1538,22,128.76,280.0,13,0,0.0,2,112.0,1673.88,3528.0
2190116,3349200,2013-12-29 00:00:00.000,3,200,1629,22,5.09,9.99,78,0,0.0,5,9.99,397.02,769.23
2189730,3354079,2013-12-29 00:00:00.000,3,200,805,22,26.97,52.9,52,0,0.0,3,31.74,1402.44,2719.06
1549336,2119684,2013-12-29 00:00:00.000,2,306,1285,28,12.74,24.99,16,0,0.0,3,14.994,203.84,384.846
1658576,2208357,2013-12-29 00:00:00.000,1,186,517,22,271.35,819.0,6,0,0.0,1,163.8,1628.1,4750.2
1360128,2411009,2013-12-29 00:00:00.000,4,308,1621,22,6.62,12.99,52,0,0.0,0,0.0,344.24,675.48
1528613,1699777,2013-12-29 00:00:00.000,2,307,191,23,33.65,66.0,26,0,0.0,2,19.8,874.9,1696.2
568815,846651,2013-12-29 00:00:00.000,1,236,1161,28,404.68,880.0,8,0,0.0,1,176.0,3237.44,6864.0
568820,861528,2013-12-29 00:00:00.000,1,224,1444,28,105.77,230.0,8,0,0.0,1,46.0,846.16,1794.0
2016284,3099270,2013-12-29 00:00:00.000,1,8,367,22,166.2,326.0,26,1,326.0,3,195.6,4321.2,8280.4
2189739,3375050,2013-12-29 00:00:00.000,3,200,1287,22,39.76,77.99,52,0,0.0,3,46.794,2067.52,4008.686
1615742,2238163,2013-12-29 00:00:00.000,2,306,35,28,48.92,95.95,8,0,0.0,3,57.57,391.36,710.03
1717140,2616029,2013-12-29 00:00:00.000,1,134,606,22,137.5,299.0,13,0,0.0,3,179.4,1787.5,3707.6
1384585,2936031,2013-12-29 00:00:00.000,2,306,641,28,115.43,251.0,8,0,0.0,0,0.0,923.44,2008.0
1549502,1575951,2013-12-29 00:00:00.000,2,306,1309,28,14.28,28.0,16,0,0.0,2,11.2,228.48,436.8
1681920,2417378,2013-12-29 00:00:00.000,4,308,1083,22,164.63,358.0,13,0,0.0,3,214.8,2140.19,4439.2
2189951,3145583,2013-12-29 00:00:00.000,3,200,660,22,73.12,159.0,39,0,0.0,6,190.8,2851.68,6010.2
1615740,2234487,2013-12-29 00:00:00.000,2,306,1047,28,155.43,338.0,8,0,0.0,3,202.8,1243.44,2501.2
1528653,2216215,2013-12-29 00:00:00.000,2,307,1164,23,91.77,180.0,26,0,0.0,2,54.0,2386.02,4626.0
1985336,2089388,2013-12-29 00:00:00.000,1,21,152,22,392.6,1184.97,13,1,1184.97,2,473.988,4711.2,14930.622
1985399,2465692,2013-12-29 00:00:00.000,1,14,956,22,91.05,198.0,13,1,198.0,2,79.2,1092.6,2494.8
2209972,3376816,2013-12-29 00:00:00.000,2,199,389,22,275.46,599.0,13,0,0.0,2,239.6,3580.98,7547.4
600566,366936,2013-12-29 00:00:00.000,3,200,1623,22,72.56,219.0,6,0,0.0,2,87.6,435.36,1226.4
2037708,2237196,2013-12-29 00:00:00.000,1,96,1357,22,17.93,38.99,13,1,38.99,0,0.0,215.16,506.87
1711682,1885199,2013-12-29 00:00:00.000,1,23,1529,22,117.27,255.0,13,0,0.0,4,204.0,1524.51,3111.0
517895,834098,2013-12-29 00:00:00.000,2,306,1350,28,6.62,12.99,32,0,0.0,3,7.794,211.84,407.886
1617983,1713161,2013-12-29 00:00:00.000,1,204,340,28,376.63,819.0,8,0,0.0,1,163.8,3013.04,6388.2
517829,492562,2013-12-29 00:00:00.000,2,306,481,28,63.92,139.0,32,0,0.0,3,83.4,2045.44,4364.6
1690292,1925646,2013-12-29 00:00:00.000,4,310,1347,23,9.66,21.0,13,0,0.0,3,9.45,125.58,263.55
2156860,3386297,2013-12-29 00:00:00.000,1,214,1155,28,324.69,980.0,8,0,0.0,0,0.0,2597.52,7840.0
1717163,2642043,2013-12-29 00:00:00.000,1,131,1118,22,153.59,334.0,13,0,0.0,3,200.4,1996.67,4141.6
1987484,2438907,2013-12-29 00:00:00.000,1,272,387,23,321.44,699.0,13,1,699.0,4,419.4,3857.28,8667.6
1711599,1795324,2013-12-29 00:00:00.000,1,121,466,22,128.3,279.0,13,0,0.0,4,223.2,1667.9,3403.8
1711579,1780149,2013-12-29 00:00:00.000,1,81,1412,22,132.9,289.0,13,0,0.0,4,231.2,1727.7,3525.8
1363473,2841763,2013-12-29 00:00:00.000,4,310,1131,23,150.84,328.0,26,0,0.0,0,0.0,3921.84,8528.0
1711539,1741118,2013-12-29 00:00:00.000,1,195,544,22,254.4,499.0,13,0,0.0,4,399.2,3307.2,6087.8
1363471,2805028,2013-12-29 00:00:00.000,4,310,1030,23,68.06,148.0,26,0,0.0,0,0.0,1769.56,3848.0
336237,51963,2013-12-29 00:00:00.000,2,306,1336,28,20.15,43.81,8,0,0.0,0,0.0,161.2,350.48
1363445,2313088,2013-12-29 00:00:00.000,4,310,980,23,84.84,184.5,26,0,0.0,0,0.0,2205.84,4797.0
1711513,1717741,2013-12-29 00:00:00.000,1,44,949,22,88.79,268.0,13,0,0.0,4,214.4,1154.27,3269.6
517940,1051036,2013-12-29 00:00:00.000,2,306,632,28,70.87,139.0,32,0,0.0,5,139.0,2267.84,4309.0
2037716,2312507,2013-12-29 00:00:00.000,1,149,479,22,119.11,259.0,13,1,259.0,0,0.0,1429.32,3367.0
1362341,2570012,2013-12-29 00:00:00.000,1,239,452,28,112.14,219.95,16,0,0.0,0,0.0,1794.24,3519.2
568355,1345947,2013-12-29 00:00:00.000,4,309,390,28,430.38,1299.0,8,0,0.0,2,519.6,3443.04,9872.4
518952,390264,2013-12-29 00:00:00.000,2,307,1351,23,8.66,16.99,52,0,0.0,3,7.6455,450.32,875.8345
518932,178951,2013-12-29 00:00:00.000,2,307,919,23,0.48,0.95,52,0,0.0,2,0.285,24.96,49.115
1987286,2663900,2013-12-29 00:00:00.000,1,281,1485,23,105.77,230.0,13,1,230.0,1,34.5,1269.24,2955.5
1385708,3022611,2013-12-29 00:00:00.000,1,206,433,28,321.05,969.0,8,0,0.0,0,0.0,2568.4,7752.0
1711780,1984793,2013-12-29 00:00:00.000,1,169,290,22,244.72,480.0,13,0,0.0,4,384.0,3181.36,5856.0
1542664,2725301,2013-12-29 00:00:00.000,1,31,500,22,22.86,69.0,26,0,0.0,2,27.6,594.36,1766.4
518574,595804,2013-12-29 00:00:00.000,2,307,583,23,83.16,251.0,39,0,0.0,6,225.9,3243.24,9563.1
1363579,1942666,2013-12-29 00:00:00.000,1,269,946,23,68.06,148.0,26,0,0.0,0,0.0,1769.56,3848.0
1548302,2941068,2013-12-29 00:00:00.000,1,248,1003,28,75.88,165.0,16,0,0.0,2,66.0,1214.08,2574.0
1987358,2397582,2013-12-29 00:00:00.000,1,256,1129,23,144.52,436.2,13,1,436.2,3,196.29,1734.24,5474.31
1987359,2434003,2013-12-29 00:00:00.000,1,262,668,23,67.6,147.0,13,1,147.0,3,66.15,811.2,1844.85
1711744,1947495,2013-12-29 00:00:00.000,1,48,27,22,91.93,199.9,13,0,0.0,4,159.92,1195.09,2438.78
1693926,2814663,2013-12-29 00:00:00.000,2,307,791,23,13.75,29.9,13,0,0.0,3,13.455,178.75,375.245
2037730,2395176,2013-12-29 00:00:00.000,1,93,263,22,243.27,529.0,13,1,529.0,0,0.0,2919.24,6877.0
2211928,3181520,2013-12-29 00:00:00.000,1,257,1571,23,26.21,56.99,13,0,0.0,4,34.194,340.73,706.676
2037724,2366932,2013-12-29 00:00:00.000,1,50,1431,22,117.73,256.0,13,1,256.0,0,0.0,1412.76,3328.0
1548317,3035861,2013-12-29 00:00:00.000,1,231,418,28,137.63,269.95,16,0,0.0,2,107.98,2202.08,4211.22
2215315,3303180,2013-12-29 00:00:00.000,1,190,248,22,183.49,399.0,13,0,0.0,2,159.6,2385.37,5027.4
336305,311120,2013-12-29 00:00:00.000,2,306,1466,28,133.36,290.0,8,0,0.0,0,0.0,1066.88,2320.0
1362549,3069461,2013-12-29 00:00:00.000,4,309,772,28,6.07,11.9,16,0,0.0,0,0.0,97.12,190.4
1542629,2683116,2013-12-29 00:00:00.000,1,82,358,22,166.2,326.0,26,0,0.0,2,130.4,4321.2,8345.6
336941,2469,2013-12-29 00:00:00.000,1,247,1174,28,209.54,411.0,8,0,0.0,0,0.0,1676.32,3288.0
1664701,2601846,2013-12-29 00:00:00.000,1,180,918,22,59.31,179.0,6,0,0.0,3,107.4,355.86,966.6
1548645,1581129,2013-12-29 00:00:00.000,1,201,584,28,62.95,190.0,16,0,0.0,1,38.0,1007.2,3002.0
1527720,1586381,2013-12-29 00:00:00.000,2,306,571,28,115.43,251.0,24,0,0.0,9,451.8,2770.32,5572.2
1362388,2856483,2013-12-29 00:00:00.000,1,304,12,28,35.72,77.68,16,0,0.0,0,0.0,571.52,1242.88
1527748,1866269,2013-12-29 00:00:00.000,2,306,709,28,53.34,116.0,24,0,0.0,1,23.2,1280.16,2760.8
1362374,2813784,2013-12-29 00:00:00.000,1,222,930,28,17.33,33.99,16,0,0.0,0,0.0,277.28,543.84
1527754,1897548,2013-12-29 00:00:00.000,2,306,325,28,229.47,499.0,24,0,0.0,4,399.2,5507.28,11576.8
2016152,2179222,2013-12-29 00:00:00.000,3,200,1046,22,143.48,312.0,26,1,312.0,3,187.2,3730.48,7924.8
1542473,2396488,2013-12-29 00:00:00.000,1,135,57,22,79.53,156.0,26,0,0.0,2,62.4,2067.78,3993.6
1664796,2924235,2013-12-29 00:00:00.000,1,68,1654,22,86.14,259.99,6,0,0.0,3,155.994,516.84,1403.946
2269551,3154536,2013-12-29 00:00:00.000,2,307,118,23,86.67,169.99,104,1,169.99,4,101.994,9013.68,17576.966
337302,653191,2013-12-29 00:00:00.000,1,250,1008,28,84.84,184.5,8,0,0.0,0,0.0,678.72,1476.0
337310,669784,2013-12-29 00:00:00.000,1,206,1328,28,16.56,49.99,8,0,0.0,0,0.0,132.48,399.92
1658700,2705804,2013-12-29 00:00:00.000,1,1,1489,22,142.56,310.0,6,0,0.0,1,62.0,855.36,1798.0
1362345,2604580,2013-12-29 00:00:00.000,1,211,1167,28,81.57,160.0,16,0,0.0,0,0.0,1305.12,2560.0
1658694,2671338,2013-12-29 00:00:00.000,1,83,390,22,430.38,1299.0,6,0,0.0,1,259.8,2582.28,7534.2
2211961,3228158,2013-12-29 00:00:00.000,1,264,30,23,84.49,255.0,13,0,0.0,4,153.0,1098.37,3162.0
1362413,2988572,2013-12-29 00:00:00.000,1,218,1252,28,30.58,59.99,16,0,0.0,0,0.0,489.28,959.84
1548569,2755360,2013-12-29 00:00:00.000,1,215,845,28,13.71,26.9,16,0,0.0,4,21.52,219.36,408.88
2211801,3205483,2013-12-29 00:00:00.000,1,278,1068,23,141.47,427.0,13,0,0.0,1,64.05,1839.11,5486.95
638159,1263500,2013-12-29 00:00:00.000,2,199,1105,22,188.19,568.0,13,0,0.0,1,113.6,2446.47,7270.4
664970,600776,2013-12-29 00:00:00.000,1,77,672,22,77.72,169.0,13,0,0.0,2,67.6,1010.36,2129.4
2215313,3302199,2013-12-29 00:00:00.000,1,98,1572,22,26.67,57.99,13,0,0.0,2,23.196,346.71,730.674
1711487,1686207,2013-12-29 00:00:00.000,1,81,165,22,389.26,763.51,13,0,0.0,4,610.808,5060.38,9314.822
1542598,2633646,2013-12-29 00:00:00.000,1,170,1584,22,5.09,9.99,26,0,0.0,2,3.996,132.34,255.744
1714779,1841591,2013-12-29 00:00:00.000,1,190,1068,22,141.47,427.0,13,0,0.0,1,85.4,1839.11,5465.6
2215310,3300206,2013-12-29 00:00:00.000,1,134,1053,22,194.82,588.0,13,0,0.0,2,235.2,2532.66,7408.8
336581,1350948,2013-12-29 00:00:00.000,2,306,566,28,459.4,999.0,8,0,0.0,0,0.0,3675.2,7992.0
1711368,1574831,2013-12-29 00:00:00.000,1,291,139,22,229.93,499.99,13,0,0.0,4,399.992,2989.09,6099.878
2016083,1658296,2013-12-29 00:00:00.000,4,308,478,22,224.97,679.0,26,1,679.0,3,407.4,5624.25,17246.6
2215301,3288006,2013-12-29 00:00:00.000,1,31,343,22,364.12,1099.0,13,0,0.0,2,439.6,4733.56,13847.4
568413,14695,2013-12-29 00:00:00.000,1,244,1045,28,194.82,588.0,8,0,0.0,1,117.6,1558.56,4586.4
1661736,2922449,2013-12-29 00:00:00.000,1,125,1640,22,7.58,22.89,6,0,0.0,2,9.156,45.48,128.184
1711421,1617235,2013-12-29 00:00:00.000,1,62,284,22,224.87,489.0,13,0,0.0,4,391.2,2923.31,5965.8
1615526,2740882,2013-12-29 00:00:00.000,2,306,220,28,367.43,1109.0,8,0,0.0,4,887.2,2939.44,7984.8
2152799,3228094,2013-12-29 00:00:00.000,1,263,796,28,8.62,16.9,16,0,0.0,0,0.0,137.92,270.4
1528755,1929482,2013-12-29 00:00:00.000,2,307,243,23,208.52,409.0,26,0,0.0,6,368.1,5421.52,10265.9
1384575,2916029,2013-12-29 00:00:00.000,2,306,602,28,459.4,999.0,8,0,0.0,0,0.0,3675.2,7992.0
1984959,2644628,2013-12-29 00:00:00.000,1,87,25,22,91.93,199.9,13,1,199.9,4,159.92,1103.16,2438.78
569617,782619,2013-12-29 00:00:00.000,1,212,33,28,84.49,255.0,8,0,0.0,3,153.0,675.92,1887.0
606747,520266,2013-12-29 00:00:00.000,1,261,1615,23,96.08,289.99,6,0,0.0,4,173.994,576.48,1565.946
2209868,3188936,2013-12-29 00:00:00.000,2,199,1462,22,123.24,268.0,13,0,0.0,2,107.2,1602.12,3376.8
1683465,2513300,2013-12-29 00:00:00.000,3,200,781,22,7.59,16.5,13,0,0.0,2,6.6,98.67,207.9
2266210,3311014,2013-12-29 00:00:00.000,1,239,392,28,195.24,382.95,8,1,382.95,2,153.18,1366.68,2910.42
503435,1232381,2013-12-29 00:00:00.000,2,306,1189,28,86.67,170.0,16,0,0.0,2,68.0,1386.72,2652.0
1541972,3026589,2013-12-29 00:00:00.000,1,180,1468,22,86.91,189.0,26,0,0.0,4,151.2,2259.66,4762.8
2016870,2864678,2013-12-29 00:00:00.000,2,306,80,28,18.65,40.55,16,1,40.55,3,24.33,298.4,624.47
569697,947955,2013-12-29 00:00:00.000,1,242,978,28,96.08,290.0,8,0,0.0,3,174.0,768.64,2146.0
503347,712061,2013-12-29 00:00:00.000,2,306,389,28,275.46,599.0,16,0,0.0,2,239.6,4407.36,9344.4
637767,1450973,2013-12-29 00:00:00.000,2,199,1535,22,123.24,268.0,13,0,0.0,4,214.4,1602.12,3269.6
1683531,3090358,2013-12-29 00:00:00.000,3,200,244,22,197.28,429.0,13,0,0.0,2,171.6,2564.64,5405.4
569797,1110154,2013-12-29 00:00:00.000,1,220,695,28,74.96,163.0,8,0,0.0,3,97.8,599.68,1206.2
2016895,3069930,2013-12-29 00:00:00.000,2,306,631,28,87.37,190.0,16,1,190.0,3,114.0,1397.92,2926.0
1683558,1718917,2013-12-29 00:00:00.000,3,200,698,22,86.45,188.0,13,0,0.0,4,150.4,1123.85,2293.6
503179,1130686,2013-12-29 00:00:00.000,2,306,1148,28,215.15,422.0,16,0,0.0,1,84.4,3442.4,6667.6
1683580,1966254,2013-12-29 00:00:00.000,3,200,1396,22,10.57,22.99,13,0,0.0,4,18.392,137.41,280.478
569899,1307117,2013-12-29 00:00:00.000,1,235,402,28,430.38,1299.0,8,0,0.0,3,779.4,3443.04,9612.6
1618197,2104803,2013-12-29 00:00:00.000,1,218,1650,28,96.08,289.99,8,0,0.0,1,57.998,768.64,2261.922
665610,1274762,2013-12-29 00:00:00.000,1,110,533,22,128.3,279.0,13,0,0.0,2,111.6,1667.9,3515.4
2211994,3294993,2013-12-29 00:00:00.000,1,299,652,23,55.64,121.0,13,0,0.0,4,72.6,723.32,1500.4
1715164,2246551,2013-12-29 00:00:00.000,1,12,1364,22,12.41,26.99,13,0,0.0,1,5.398,161.33,345.472
1683260,2469052,2013-12-29 00:00:00.000,3,200,286,22,155.89,339.0,13,0,0.0,3,203.4,2026.57,4203.6
665545,1209136,2013-12-29 00:00:00.000,1,163,815,22,4.37,9.5,13,0,0.0,2,3.8,56.81,119.7
504030,1548922,2013-12-29 00:00:00.000,2,306,396,28,430.38,1299.0,16,0,0.0,4,1039.2,6886.08,19744.8
504028,1539256,2013-12-29 00:00:00.000,2,306,918,28,59.31,179.0,16,0,0.0,4,143.2,948.96,2720.8
1542052,1605278,2013-12-29 00:00:00.000,1,86,909,22,52.0,102.0,26,0,0.0,2,40.8,1352.0,2611.2
1988539,2228210,2013-12-29 00:00:00.000,2,199,397,22,321.44,699.0,13,1,699.0,3,419.4,3857.28,8667.6
503821,440678,2013-12-29 00:00:00.000,2,306,648,28,40.28,79.0,16,0,0.0,4,63.2,644.48,1200.8
1683372,1846209,2013-12-29 00:00:00.000,3,200,1365,22,13.33,28.99,13,0,0.0,2,11.596,173.29,365.274
617276,664676,2013-12-29 00:00:00.000,1,293,1076,23,211.05,637.0,6,0,0.0,2,191.1,1266.3,3630.9
503786,279832,2013-12-29 00:00:00.000,2,306,1437,28,91.51,199.0,16,0,0.0,4,159.2,1464.16,3024.8
2016815,2387674,2013-12-29 00:00:00.000,2,306,1359,28,14.24,42.99,16,1,42.99,3,25.794,213.6,662.046
1618194,2101858,2013-12-29 00:00:00.000,1,209,390,28,430.38,1299.0,8,0,0.0,1,259.8,3443.04,10132.2
1683401,2039611,2013-12-29 00:00:00.000,3,200,1174,22,209.54,411.0,13,0,0.0,2,164.4,2724.02,5178.6
1542010,3090390,2013-12-29 00:00:00.000,1,110,1131,22,150.84,328.0,26,0,0.0,4,262.4,3921.84,8265.6
665572,1236464,2013-12-29 00:00:00.000,1,198,479,22,119.11,259.0,13,0,0.0,2,103.6,1548.43,3263.4
1717113,2588021,2013-12-29 00:00:00.000,1,108,383,22,275.46,599.0,13,0,0.0,3,359.4,3580.98,7427.6
1683427,2225492,2013-12-29 00:00:00.000,3,200,479,22,119.11,259.0,13,0,0.0,2,103.6,1548.43,3263.4
503056,405624,2013-12-29 00:00:00.000,2,306,854,28,59.32,129.0,16,0,0.0,1,25.8,949.12,2038.2
634411,1531189,2013-12-29 00:00:00.000,4,308,1627,22,8.27,17.99,13,0,0.0,3,10.794,107.51,223.076
634409,1499301,2013-12-29 00:00:00.000,4,308,1219,22,305.81,665.0,13,0,0.0,3,399.0,3975.53,8246.0
606718,268122,2013-12-29 00:00:00.000,1,298,1581,23,72.56,219.0,6,0,0.0,4,131.4,435.36,1182.6
1541893,2857452,2013-12-29 00:00:00.000,1,100,447,22,117.21,229.9,26,0,0.0,4,183.92,3047.46,5793.48
665733,1408810,2013-12-29 00:00:00.000,1,147,478,22,224.97,679.0,13,0,0.0,2,271.6,2924.61,8555.4
1999715,1651307,2013-12-29 00:00:00.000,1,11,3,22,7.4,14.52,26,1,14.52,1,2.904,192.4,374.616
612895,270903,2013-12-29 00:00:00.000,1,127,402,22,430.38,1299.0,6,0,0.0,3,779.4,2582.28,7014.6
570172,279752,2013-12-29 00:00:00.000,1,228,1611,28,73.57,159.99,8,0,0.0,2,63.996,588.56,1215.924
570233,383039,2013-12-29 00:00:00.000,1,250,1298,28,11.5,25.0,8,0,0.0,2,10.0,92.0,190.0
1999743,2180235,2013-12-29 00:00:00.000,1,287,561,22,70.87,139.0,26,1,139.0,1,27.8,1842.62,3586.2
1999744,2180746,2013-12-29 00:00:00.000,1,11,469,22,50.47,99.0,26,1,99.0,1,19.8,1312.22,2554.2
645537,207759,2013-12-29 00:00:00.000,2,307,138,23,229.93,499.99,13,0,0.0,1,74.9985,2989.09,6424.8715
665791,1458513,2013-12-29 00:00:00.000,1,128,1502,22,109.91,239.0,13,0,0.0,2,95.6,1428.83,3011.4
2262527,3150915,2013-12-29 00:00:00.000,1,80,1656,22,73.57,159.99,13,1,159.99,3,95.994,882.84,1983.876
2017354,1838638,2013-12-29 00:00:00.000,1,225,2491,28,12.74,24.99,320,1,24.99,3,14.994,4076.8,7981.806
1618267,2234998,2013-12-29 00:00:00.000,1,204,53,28,98.07,296.0,8,0,0.0,1,59.2,784.56,2308.8
501431,1389225,2013-12-29 00:00:00.000,1,249,1119,28,150.84,328.0,16,0,0.0,1,65.6,2413.44,5182.4
501428,1377201,2013-12-29 00:00:00.000,1,206,786,28,5.86,11.5,16,0,0.0,1,2.3,93.76,181.7
570418,732417,2013-12-29 00:00:00.000,1,208,683,28,59.32,129.0,8,0,0.0,2,51.6,474.56,980.4
2184320,3251077,2013-12-29 00:00:00.000,1,110,972,22,59.32,129.0,26,0,0.0,4,103.2,1542.32,3250.8
1391736,2722081,2013-12-29 00:00:00.000,2,307,1623,23,72.56,219.0,6,0,0.0,0,0.0,435.36,1314.0
1683679,2550243,2013-12-29 00:00:00.000,3,200,1171,22,301.21,655.0,13,0,0.0,4,524.0,3915.73,7991.0
1989074,2458796,2013-12-29 00:00:00.000,4,310,465,23,119.11,259.0,13,1,259.0,2,77.7,1429.32,3289.3
1541903,2879355,2013-12-29 00:00:00.000,1,79,401,22,166.2,326.0,26,0,0.0,4,260.8,4321.2,8215.2
1715209,2294566,2013-12-29 00:00:00.000,1,30,63,22,83.24,181.0,13,0,0.0,1,36.2,1082.12,2316.8
2266232,3384095,2013-12-29 00:00:00.000,2,306,967,28,86.68,188.5,8,1,188.5,2,75.4,606.76,1432.6
2184463,3199447,2013-12-29 00:00:00.000,1,27,395,22,166.2,326.0,26,0,0.0,2,130.4,4321.2,8345.6
1541910,2896806,2013-12-29 00:00:00.000,1,181,1263,22,35.68,69.99,26,0,0.0,4,55.992,927.68,1763.748
1541906,2889674,2013-12-29 00:00:00.000,1,33,424,22,137.63,269.95,26,0,0.0,4,215.96,3578.38,6802.74
1391673,1956860,2013-12-29 00:00:00.000,2,307,1156,23,530.11,1600.0,6,0,0.0,0,0.0,3180.66,9600.0
570015,1532185,2013-12-29 00:00:00.000,1,238,510,28,82.32,179.0,8,0,0.0,3,107.4,658.56,1324.6
1694213,1728815,2013-12-29 00:00:00.000,2,307,1651,23,73.57,159.99,13,0,0.0,1,23.9985,956.41,2055.8715
1384480,2517350,2013-12-29 00:00:00.000,2,306,1293,28,197.14,595.0,8,0,0.0,0,0.0,1577.12,4760.0
